id,time,scan_number,symbol,timeframe,price,rsi_14,atr_14,macd,macd_signal,bb_position,sma_20,sma_50,ema_12,ema_26,volatility_10,return_1,return_5,volume_ratio,h1_trend,h4_trend,signal_fired,signal_action,signal_strategy,feat_return_1,feat_return_2,feat_return_3,feat_return_5,feat_return_10,feat_return_20,feat_sma_10,feat_close_vs_sma_10,feat_sma_20,feat_close_vs_sma_20,feat_sma_50,feat_close_vs_sma_50,feat_sma_100,feat_close_vs_sma_100,feat_sma_200,feat_close_vs_sma_200,feat_ema_12,feat_ema_26,feat_ema_50,feat_sma_10_50_diff,feat_sma_20_100_diff,feat_sma_50_200_diff,feat_ema_12_26_diff,feat_rsi_7,feat_rsi_14,feat_rsi_21,feat_macd_line,feat_macd_signal,feat_macd_hist,feat_roc_5,feat_roc_10,feat_roc_20,feat_atr_7,feat_atr_7_pct,feat_atr_14,feat_atr_14_pct,feat_atr_28,feat_atr_28_pct,feat_bb_width,feat_bb_position,feat_volatility_10,feat_volatility_20,feat_candle_body_ratio,feat_candle_direction,feat_upper_shadow_ratio,feat_lower_shadow_ratio,feat_consecutive_direction,feat_price_position_10,feat_price_position_20,feat_price_position_50,feat_dist_from_high_20,feat_dist_from_low_20,feat_volume_ratio,feat_volume_change,feat_hour,feat_day_of_week,feat_session_london,feat_session_ny,feat_session_asia,feat_hour_sin,feat_hour_cos,feat_dow_sin,feat_dow_cos,feat_rsi_14_lag1,feat_macd_hist_lag1,feat_return_1_lag1,feat_rsi_14_lag2,feat_macd_hist_lag2,feat_return_1_lag2,feat_rsi_14_lag3,feat_macd_hist_lag3,feat_return_1_lag3,feat_rsi_14_change,feat_macd_hist_change,feat_rsi_14_dist_50,feat_rsi_7_dist_50,feat_atr_ratio_20,feat_spread_vs_atr,feat_price_vs_high_20_atr,feat_price_vs_low_20_atr,feat_macd_hist_vs_atr,feat_body_vs_atr
1401,2026-03-21 20:05:01.703064,23,XAUUSD,M15,4493.01,28.76988070676191,0.010210883071213948,,-37.492361726935805,0.051200499652082995,-0.029883850819226076,-0.04180546736522083,-0.011026099226957149,,0.6056671396159174,-0.0019348160258745306,-0.013243113251678484,0.7254706880051546,DOWN,DOWN,0,,,-0.001935,-0.00148,-0.017565,-0.013243,-0.032798,-0.033493,4573.497,-0.017599,4631.4145,-0.029884,4689.0374,-0.041805,4839.8574,-0.071665,4984.067,-0.098525,4571.416727,4622.383587,4690.945787,-0.024641,-0.043068,-0.059195,-0.011026,22.178076,28.769881,30.788969,-50.96686,-37.492362,-13.474498,-1.324311,-3.279825,-3.349316,47.557463,0.010585,45.8776,0.010211,41.890298,0.009323,0.066586,0.0512,0.605667,0.529429,0.39944,-1.0,0.60056,0.0,-1.0,0.072146,0.060873,0.037312,-0.054046,0.003503,0.725471,-0.492133,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,29.53573,-12.937241,0.000456,29.123386,-11.38854,-0.016109,36.190397,-7.307132,-0.002171,-0.765849,-0.537257,,,,,,,,
1402,2026-03-21 20:05:02.478534,23,AUDUSD,M15,0.70204,36.236755739239676,0.00255560383230313,,-0.0006290973777345157,0.14449470464533115,-0.005567513090136285,-0.00461029168644575,-0.0017999989744966808,,0.1546346002370183,0.0004987957645112839,-0.0016496018202503127,0.5542461031985843,UP,UP,0,,,0.000499,0.001455,-0.001948,-0.00165,-0.006341,-0.008712,0.703832,-0.002546,0.705971,-0.005568,0.705292,-0.00461,0.707068,-0.007112,0.708165,-0.008648,0.703896,0.705165,0.705823,-0.002069,-0.001553,-0.004057,-0.0018,31.584024,36.236756,39.678096,-0.001269,-0.000629,-0.00064,-0.16496,-0.634094,-0.871211,0.001807,0.002574,0.001794,0.002556,0.001756,0.002501,0.015661,0.144495,0.154635,0.126387,0.375,1.0,0.413462,0.211538,2.0,0.187042,0.166485,0.192694,-0.010911,0.002179,0.554246,-0.52078,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,34.38533,-0.000713,0.000956,30.814466,-0.000727,-0.003398,37.590753,-0.000616,-0.000625,1.851426,7.3e-05,,,,,,,,
1403,2026-03-21 20:05:02.941901,23,USDCAD,M15,1.37238,50.03351339401558,0.001228386124135459,,-0.00014894502814135206,0.4916187142270204,-2.1859356897701485e-05,-0.00025846215889607115,-0.00013321535468342014,,0.06514633901436873,0.0003571714933412462,-0.0006189786124684016,0.800442641091848,DOWN,UP,0,,,0.000357,-0.000153,0.001175,-0.000619,-0.000102,-0.000975,1.372008,0.000271,1.37241,-2.2e-05,1.372735,-0.000258,1.371081,0.000947,1.366962,0.003963,1.372188,1.372371,1.372155,-0.000529,0.000969,0.004223,-0.000133,51.711038,50.033513,50.316536,-0.000183,-0.000149,-3.4e-05,-0.061898,-0.0102,-0.097545,0.001855,0.001352,0.001686,0.001228,0.001538,0.001121,0.002608,0.491619,0.065146,0.053202,0.348993,1.0,0.09396,0.557047,1.0,0.506224,0.506224,0.501027,-0.001734,0.001778,0.800443,-0.372085,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,47.58783,-7.7e-05,-0.00051,50.89221,-8.6e-05,0.001328,41.001601,-0.000164,-0.000474,2.445684,4.3e-05,,,,,,,,
1404,2026-03-21 20:05:03.342854,23,NZDUSD,M15,0.58262,37.703973849760764,0.002315026816750864,,-0.00012070522435460615,0.14619765486578737,-0.005571917331829061,-0.0024576435728528075,-0.0012200831315593967,,0.1372285725887656,1.7164140677428108e-05,-0.002140887526332902,0.9006909377685182,UP,DOWN,0,,,1.7e-05,0.000807,-0.001696,-0.002141,-0.006056,-0.009588,0.584013,-0.002385,0.585885,-0.005572,0.584055,-0.002458,0.584508,-0.00323,0.585959,-0.005698,0.584142,0.584856,0.584765,-7.3e-05,0.002355,-0.003248,-0.00122,29.571965,37.703974,42.144679,-0.000714,-0.000121,-0.000593,-0.214089,-0.605626,-0.95876,0.001307,0.002243,0.001349,0.002315,0.001345,0.002308,0.015749,0.146198,0.137229,0.120456,0.105263,1.0,0.684211,0.210526,2.0,0.146667,0.118758,0.389094,-0.011208,0.00151,0.900691,-0.14541,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,37.640512,-0.000643,0.00079,34.803556,-0.000669,-0.002502,40.192524,-0.00061,-0.000942,0.063462,5e-05,,,,,,,,
1405,2026-03-21 20:05:05.601051,23,USDCHF,M15,0.78802,43.992818566825804,0.0016519188635642696,,-0.0004971126876824085,0.3307636480971652,-0.0007177403605947296,-0.0030214767508737277,-0.0005435517736068284,,0.1034967718289564,-0.00031715021502776164,-0.0012800527229636094,0.4608178570075877,DOWN,UP,0,,,-0.000317,-0.000913,-0.000735,-0.00128,-6.3e-05,-0.000748,0.788224,-0.000259,0.788586,-0.000718,0.790408,-0.003021,0.788667,-0.00082,0.78612,0.002417,0.788452,0.788881,0.789152,-0.002763,-0.000102,0.005455,-0.000544,43.052598,43.992819,45.151601,-0.000429,-0.000497,6.8e-05,-0.128005,-0.006345,-0.074815,0.001268,0.001609,0.001302,0.001652,0.001296,0.001645,0.004241,0.330764,0.103497,0.074971,0.322581,-1.0,0.258065,0.419355,-2.0,0.49703,0.49703,0.243926,-0.003223,0.003185,0.460818,-0.547259,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,45.42164,9.5e-05,-0.000596,48.151759,0.000112,0.000178,47.275204,8.9e-05,0.00066,-1.428822,-2.7e-05,,,,,,,,
1406,2026-03-21 21:05:00.612787,24,EURUSD,M15,1.15713,58.33642862596786,0.0016864921981660204,,0.0006731052905737437,0.8313060143525821,0.0011896985087671058,0.0039349481595698866,0.00046994749868063744,,0.08317647288798886,0.0011247328759420583,0.0025385548431815508,0.5874011401596986,UP,DOWN,0,,,0.001125,0.001801,0.001177,0.002539,0.000995,-0.000207,1.155504,0.001407,1.155755,0.00119,1.152595,0.003935,1.152196,0.004282,1.152563,0.003963,1.155708,1.155165,1.153994,0.002524,0.003089,2.8e-05,0.00047,62.525206,58.336429,57.489452,0.000543,0.000673,-0.00013,0.253855,0.099483,-0.020737,0.001963,0.001697,0.001951,0.001686,0.001912,0.001653,0.003591,0.831306,0.083176,0.073525,0.916084,1.0,0.013986,0.06993,2.0,0.845601,0.833628,0.741489,-0.000812,0.00407,0.587401,-0.48178,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,53.721116,-0.000264,0.000675,50.677004,-0.000334,-0.000623,53.704929,-0.000348,-0.00013,4.615313,0.000134,,,,,,,,
1407,2026-03-21 21:05:01.018940,24,GBPUSD,M15,1.33407,44.84192852896349,0.0019527222354297049,,-0.00041618071756634677,0.3070220273734615,-0.00231646371901798,-0.00021988013160424529,-0.0008638551276242274,,0.12149108049563342,0.0005324893502132166,0.00295457621002293,0.8719524932111844,UP,DOWN,0,,,0.000532,0.001111,0.000322,0.002955,-0.002848,-0.006183,1.333942,9.6e-05,1.337168,-0.002316,1.334363,-0.00022,1.333871,0.000149,1.334558,-0.000365,1.334684,1.335838,1.335408,-0.000316,0.002471,-0.000146,-0.000864,45.21492,44.841929,46.885399,-0.001154,-0.000416,-0.000738,0.295458,-0.284779,-0.618309,0.002722,0.00204,0.002605,0.001953,0.002424,0.001817,0.012004,0.307022,0.121491,0.101363,0.569231,1.0,0.323077,0.107692,2.0,0.380523,0.305797,0.429345,-0.007181,0.003163,0.871952,-0.106012,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,42.647793,-0.000952,0.000578,40.254434,-0.001139,-0.000787,42.500189,-0.001263,0.001028,2.194136,0.000214,,,,,,,,
1408,2026-03-21 21:05:01.341452,24,USDJPY,M15,159.224,63.04266343009202,0.001296114012961847,,0.12521349036931437,0.7736328926254641,0.0028547449703424407,0.0024322947089499424,0.0013252866139048345,,0.06660387050592552,-0.0004896360372123043,-0.00020093434470291882,0.6970423017295186,DOWN,UP,0,,,-0.00049,-0.000803,6e-06,-0.000201,0.003182,0.008647,159.1054,0.000745,158.77075,0.002855,158.83766,0.002432,158.97595,0.00156,158.948825,0.001731,159.04587,158.835368,158.821214,0.001686,-0.001291,-0.000699,0.001325,66.038122,63.042663,58.873207,0.210502,0.125213,0.085289,-0.020093,0.318172,0.864696,0.192487,0.001209,0.206372,0.001296,0.210408,0.001321,0.010433,0.773633,0.066604,0.070686,0.66087,-1.0,0.234783,0.104348,-2.0,0.811995,0.90067,0.718593,-0.001024,0.009283,0.697042,-0.356745,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,66.216761,0.105314,-0.000314,68.262541,0.119003,0.00081,65.725692,0.124671,-0.000289,-3.174098,-0.020026,,,,,,,,
1409,2026-03-21 21:05:02.064604,24,XAUUSD,M15,4493.01,28.76988070676191,0.010210883071213948,,-37.492361726935805,0.051200499652082995,-0.029883850819226076,-0.04180546736522083,-0.011026099226957149,,0.6056671396159174,-0.0019348160258745306,-0.013243113251678484,0.7254706880051546,DOWN,DOWN,0,,,-0.001935,-0.00148,-0.017565,-0.013243,-0.032798,-0.033493,4573.497,-0.017599,4631.4145,-0.029884,4689.0374,-0.041805,4839.8574,-0.071665,4984.067,-0.098525,4571.416727,4622.383587,4690.945787,-0.024641,-0.043068,-0.059195,-0.011026,22.178076,28.769881,30.788969,-50.96686,-37.492362,-13.474498,-1.324311,-3.279825,-3.349316,47.557463,0.010585,45.8776,0.010211,41.890298,0.009323,0.066586,0.0512,0.605667,0.529429,0.39944,-1.0,0.60056,0.0,-1.0,0.072146,0.060873,0.037312,-0.054046,0.003503,0.725471,-0.492133,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,29.53573,-12.937241,0.000456,29.123386,-11.38854,-0.016109,36.190397,-7.307132,-0.002171,-0.765849,-0.537257,,,,,,,,
1410,2026-03-21 21:05:02.392663,24,AUDUSD,M15,0.70204,36.236755739239676,0.00255560383230313,,-0.0006290973777345157,0.14449470464533115,-0.005567513090136285,-0.00461029168644575,-0.0017999989744966808,,0.1546346002370183,0.0004987957645112839,-0.0016496018202503127,0.5542461031985843,UP,UP,0,,,0.000499,0.001455,-0.001948,-0.00165,-0.006341,-0.008712,0.703832,-0.002546,0.705971,-0.005568,0.705292,-0.00461,0.707068,-0.007112,0.708165,-0.008648,0.703896,0.705165,0.705823,-0.002069,-0.001553,-0.004057,-0.0018,31.584024,36.236756,39.678096,-0.001269,-0.000629,-0.00064,-0.16496,-0.634094,-0.871211,0.001807,0.002574,0.001794,0.002556,0.001756,0.002501,0.015661,0.144495,0.154635,0.126387,0.375,1.0,0.413462,0.211538,2.0,0.187042,0.166485,0.192694,-0.010911,0.002179,0.554246,-0.52078,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,34.38533,-0.000713,0.000956,30.814466,-0.000727,-0.003398,37.590753,-0.000616,-0.000625,1.851426,7.3e-05,,,,,,,,
1411,2026-03-21 21:05:02.777999,24,USDCAD,M15,1.37238,50.03351339401558,0.001228386124135459,,-0.00014894502814135206,0.4916187142270204,-2.1859356897701485e-05,-0.00025846215889607115,-0.00013321535468342014,,0.06514633901436873,0.0003571714933412462,-0.0006189786124684016,0.800442641091848,DOWN,UP,0,,,0.000357,-0.000153,0.001175,-0.000619,-0.000102,-0.000975,1.372008,0.000271,1.37241,-2.2e-05,1.372735,-0.000258,1.371081,0.000947,1.366962,0.003963,1.372188,1.372371,1.372155,-0.000529,0.000969,0.004223,-0.000133,51.711038,50.033513,50.316536,-0.000183,-0.000149,-3.4e-05,-0.061898,-0.0102,-0.097545,0.001855,0.001352,0.001686,0.001228,0.001538,0.001121,0.002608,0.491619,0.065146,0.053202,0.348993,1.0,0.09396,0.557047,1.0,0.506224,0.506224,0.501027,-0.001734,0.001778,0.800443,-0.372085,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,47.58783,-7.7e-05,-0.00051,50.89221,-8.6e-05,0.001328,41.001601,-0.000164,-0.000474,2.445684,4.3e-05,,,,,,,,
1412,2026-03-21 21:05:03.163306,24,NZDUSD,M15,0.58262,37.703973849760764,0.002315026816750864,,-0.00012070522435460615,0.14619765486578737,-0.005571917331829061,-0.0024576435728528075,-0.0012200831315593967,,0.1372285725887656,1.7164140677428108e-05,-0.002140887526332902,0.9006909377685182,UP,DOWN,0,,,1.7e-05,0.000807,-0.001696,-0.002141,-0.006056,-0.009588,0.584013,-0.002385,0.585885,-0.005572,0.584055,-0.002458,0.584508,-0.00323,0.585959,-0.005698,0.584142,0.584856,0.584765,-7.3e-05,0.002355,-0.003248,-0.00122,29.571965,37.703974,42.144679,-0.000714,-0.000121,-0.000593,-0.214089,-0.605626,-0.95876,0.001307,0.002243,0.001349,0.002315,0.001345,0.002308,0.015749,0.146198,0.137229,0.120456,0.105263,1.0,0.684211,0.210526,2.0,0.146667,0.118758,0.389094,-0.011208,0.00151,0.900691,-0.14541,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,37.640512,-0.000643,0.00079,34.803556,-0.000669,-0.002502,40.192524,-0.00061,-0.000942,0.063462,5e-05,,,,,,,,
1413,2026-03-21 21:05:03.506977,24,USDCHF,M15,0.78802,43.992818566825804,0.0016519188635642696,,-0.0004971126876824085,0.3307636480971652,-0.0007177403605947296,-0.0030214767508737277,-0.0005435517736068284,,0.1034967718289564,-0.00031715021502776164,-0.0012800527229636094,0.4608178570075877,DOWN,UP,0,,,-0.000317,-0.000913,-0.000735,-0.00128,-6.3e-05,-0.000748,0.788224,-0.000259,0.788586,-0.000718,0.790408,-0.003021,0.788667,-0.00082,0.78612,0.002417,0.788452,0.788881,0.789152,-0.002763,-0.000102,0.005455,-0.000544,43.052598,43.992819,45.151601,-0.000429,-0.000497,6.8e-05,-0.128005,-0.006345,-0.074815,0.001268,0.001609,0.001302,0.001652,0.001296,0.001645,0.004241,0.330764,0.103497,0.074971,0.322581,-1.0,0.258065,0.419355,-2.0,0.49703,0.49703,0.243926,-0.003223,0.003185,0.460818,-0.547259,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,45.42164,9.5e-05,-0.000596,48.151759,0.000112,0.000178,47.275204,8.9e-05,0.00066,-1.428822,-2.7e-05,,,,,,,,
1414,2026-03-21 22:05:02.177628,25,EURUSD,M15,1.15713,58.33642862596786,0.0016864921981660204,,0.0006731052905737437,0.8313060143525821,0.0011896985087671058,0.0039349481595698866,0.00046994749868063744,,0.08317647288798886,0.0011247328759420583,0.0025385548431815508,0.5874011401596986,UP,DOWN,0,,,0.001125,0.001801,0.001177,0.002539,0.000995,-0.000207,1.155504,0.001407,1.155755,0.00119,1.152595,0.003935,1.152196,0.004282,1.152563,0.003963,1.155708,1.155165,1.153994,0.002524,0.003089,2.8e-05,0.00047,62.525206,58.336429,57.489452,0.000543,0.000673,-0.00013,0.253855,0.099483,-0.020737,0.001963,0.001697,0.001951,0.001686,0.001912,0.001653,0.003591,0.831306,0.083176,0.073525,0.916084,1.0,0.013986,0.06993,2.0,0.845601,0.833628,0.741489,-0.000812,0.00407,0.587401,-0.48178,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,53.721116,-0.000264,0.000675,50.677004,-0.000334,-0.000623,53.704929,-0.000348,-0.00013,4.615313,0.000134,,,,,,,,
1415,2026-03-21 22:05:02.578287,25,GBPUSD,M15,1.33407,44.84192852896349,0.0019527222354297049,,-0.00041618071756634677,0.3070220273734615,-0.00231646371901798,-0.00021988013160424529,-0.0008638551276242274,,0.12149108049563342,0.0005324893502132166,0.00295457621002293,0.8719524932111844,UP,DOWN,0,,,0.000532,0.001111,0.000322,0.002955,-0.002848,-0.006183,1.333942,9.6e-05,1.337168,-0.002316,1.334363,-0.00022,1.333871,0.000149,1.334558,-0.000365,1.334684,1.335838,1.335408,-0.000316,0.002471,-0.000146,-0.000864,45.21492,44.841929,46.885399,-0.001154,-0.000416,-0.000738,0.295458,-0.284779,-0.618309,0.002722,0.00204,0.002605,0.001953,0.002424,0.001817,0.012004,0.307022,0.121491,0.101363,0.569231,1.0,0.323077,0.107692,2.0,0.380523,0.305797,0.429345,-0.007181,0.003163,0.871952,-0.106012,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,42.647793,-0.000952,0.000578,40.254434,-0.001139,-0.000787,42.500189,-0.001263,0.001028,2.194136,0.000214,,,,,,,,
1416,2026-03-21 22:05:02.937625,25,USDJPY,M15,159.224,63.04266343009202,0.001296114012961847,,0.12521349036931437,0.7736328926254641,0.0028547449703424407,0.0024322947089499424,0.0013252866139048345,,0.06660387050592552,-0.0004896360372123043,-0.00020093434470291882,0.6970423017295186,DOWN,UP,0,,,-0.00049,-0.000803,6e-06,-0.000201,0.003182,0.008647,159.1054,0.000745,158.77075,0.002855,158.83766,0.002432,158.97595,0.00156,158.948825,0.001731,159.04587,158.835368,158.821214,0.001686,-0.001291,-0.000699,0.001325,66.038122,63.042663,58.873207,0.210502,0.125213,0.085289,-0.020093,0.318172,0.864696,0.192487,0.001209,0.206372,0.001296,0.210408,0.001321,0.010433,0.773633,0.066604,0.070686,0.66087,-1.0,0.234783,0.104348,-2.0,0.811995,0.90067,0.718593,-0.001024,0.009283,0.697042,-0.356745,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,66.216761,0.105314,-0.000314,68.262541,0.119003,0.00081,65.725692,0.124671,-0.000289,-3.174098,-0.020026,,,,,,,,
1417,2026-03-21 22:05:03.260313,25,XAUUSD,M15,4493.01,28.76988070676191,0.010210883071213948,,-37.492361726935805,0.051200499652082995,-0.029883850819226076,-0.04180546736522083,-0.011026099226957149,,0.6056671396159174,-0.0019348160258745306,-0.013243113251678484,0.7254706880051546,DOWN,DOWN,0,,,-0.001935,-0.00148,-0.017565,-0.013243,-0.032798,-0.033493,4573.497,-0.017599,4631.4145,-0.029884,4689.0374,-0.041805,4839.8574,-0.071665,4984.067,-0.098525,4571.416727,4622.383587,4690.945787,-0.024641,-0.043068,-0.059195,-0.011026,22.178076,28.769881,30.788969,-50.96686,-37.492362,-13.474498,-1.324311,-3.279825,-3.349316,47.557463,0.010585,45.8776,0.010211,41.890298,0.009323,0.066586,0.0512,0.605667,0.529429,0.39944,-1.0,0.60056,0.0,-1.0,0.072146,0.060873,0.037312,-0.054046,0.003503,0.725471,-0.492133,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,29.53573,-12.937241,0.000456,29.123386,-11.38854,-0.016109,36.190397,-7.307132,-0.002171,-0.765849,-0.537257,,,,,,,,
1418,2026-03-21 22:05:03.583410,25,AUDUSD,M15,0.70204,36.236755739239676,0.00255560383230313,,-0.0006290973777345157,0.14449470464533115,-0.005567513090136285,-0.00461029168644575,-0.0017999989744966808,,0.1546346002370183,0.0004987957645112839,-0.0016496018202503127,0.5542461031985843,UP,UP,0,,,0.000499,0.001455,-0.001948,-0.00165,-0.006341,-0.008712,0.703832,-0.002546,0.705971,-0.005568,0.705292,-0.00461,0.707068,-0.007112,0.708165,-0.008648,0.703896,0.705165,0.705823,-0.002069,-0.001553,-0.004057,-0.0018,31.584024,36.236756,39.678096,-0.001269,-0.000629,-0.00064,-0.16496,-0.634094,-0.871211,0.001807,0.002574,0.001794,0.002556,0.001756,0.002501,0.015661,0.144495,0.154635,0.126387,0.375,1.0,0.413462,0.211538,2.0,0.187042,0.166485,0.192694,-0.010911,0.002179,0.554246,-0.52078,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,34.38533,-0.000713,0.000956,30.814466,-0.000727,-0.003398,37.590753,-0.000616,-0.000625,1.851426,7.3e-05,,,,,,,,
1419,2026-03-21 22:05:03.911421,25,USDCAD,M15,1.37238,50.03351339401558,0.001228386124135459,,-0.00014894502814135206,0.4916187142270204,-2.1859356897701485e-05,-0.00025846215889607115,-0.00013321535468342014,,0.06514633901436873,0.0003571714933412462,-0.0006189786124684016,0.800442641091848,DOWN,UP,0,,,0.000357,-0.000153,0.001175,-0.000619,-0.000102,-0.000975,1.372008,0.000271,1.37241,-2.2e-05,1.372735,-0.000258,1.371081,0.000947,1.366962,0.003963,1.372188,1.372371,1.372155,-0.000529,0.000969,0.004223,-0.000133,51.711038,50.033513,50.316536,-0.000183,-0.000149,-3.4e-05,-0.061898,-0.0102,-0.097545,0.001855,0.001352,0.001686,0.001228,0.001538,0.001121,0.002608,0.491619,0.065146,0.053202,0.348993,1.0,0.09396,0.557047,1.0,0.506224,0.506224,0.501027,-0.001734,0.001778,0.800443,-0.372085,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,47.58783,-7.7e-05,-0.00051,50.89221,-8.6e-05,0.001328,41.001601,-0.000164,-0.000474,2.445684,4.3e-05,,,,,,,,
1420,2026-03-21 22:05:04.250063,25,NZDUSD,M15,0.58262,37.703973849760764,0.002315026816750864,,-0.00012070522435460615,0.14619765486578737,-0.005571917331829061,-0.0024576435728528075,-0.0012200831315593967,,0.1372285725887656,1.7164140677428108e-05,-0.002140887526332902,0.9006909377685182,UP,DOWN,0,,,1.7e-05,0.000807,-0.001696,-0.002141,-0.006056,-0.009588,0.584013,-0.002385,0.585885,-0.005572,0.584055,-0.002458,0.584508,-0.00323,0.585959,-0.005698,0.584142,0.584856,0.584765,-7.3e-05,0.002355,-0.003248,-0.00122,29.571965,37.703974,42.144679,-0.000714,-0.000121,-0.000593,-0.214089,-0.605626,-0.95876,0.001307,0.002243,0.001349,0.002315,0.001345,0.002308,0.015749,0.146198,0.137229,0.120456,0.105263,1.0,0.684211,0.210526,2.0,0.146667,0.118758,0.389094,-0.011208,0.00151,0.900691,-0.14541,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,37.640512,-0.000643,0.00079,34.803556,-0.000669,-0.002502,40.192524,-0.00061,-0.000942,0.063462,5e-05,,,,,,,,
1421,2026-03-21 22:05:04.588284,25,USDCHF,M15,0.78802,43.992818566825804,0.0016519188635642696,,-0.0004971126876824085,0.3307636480971652,-0.0007177403605947296,-0.0030214767508737277,-0.0005435517736068284,,0.1034967718289564,-0.00031715021502776164,-0.0012800527229636094,0.4608178570075877,DOWN,UP,0,,,-0.000317,-0.000913,-0.000735,-0.00128,-6.3e-05,-0.000748,0.788224,-0.000259,0.788586,-0.000718,0.790408,-0.003021,0.788667,-0.00082,0.78612,0.002417,0.788452,0.788881,0.789152,-0.002763,-0.000102,0.005455,-0.000544,43.052598,43.992819,45.151601,-0.000429,-0.000497,6.8e-05,-0.128005,-0.006345,-0.074815,0.001268,0.001609,0.001302,0.001652,0.001296,0.001645,0.004241,0.330764,0.103497,0.074971,0.322581,-1.0,0.258065,0.419355,-2.0,0.49703,0.49703,0.243926,-0.003223,0.003185,0.460818,-0.547259,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,45.42164,9.5e-05,-0.000596,48.151759,0.000112,0.000178,47.275204,8.9e-05,0.00066,-1.428822,-2.7e-05,,,,,,,,
1422,2026-03-21 23:05:04.648988,26,EURUSD,M15,1.15713,58.33642862596786,0.0016864921981660204,,0.0006731052905737437,0.8313060143525821,0.0011896985087671058,0.0039349481595698866,0.00046994749868063744,,0.08317647288798886,0.0011247328759420583,0.0025385548431815508,0.5874011401596986,UP,DOWN,0,,,0.001125,0.001801,0.001177,0.002539,0.000995,-0.000207,1.155504,0.001407,1.155755,0.00119,1.152595,0.003935,1.152196,0.004282,1.152563,0.003963,1.155708,1.155165,1.153994,0.002524,0.003089,2.8e-05,0.00047,62.525206,58.336429,57.489452,0.000543,0.000673,-0.00013,0.253855,0.099483,-0.020737,0.001963,0.001697,0.001951,0.001686,0.001912,0.001653,0.003591,0.831306,0.083176,0.073525,0.916084,1.0,0.013986,0.06993,2.0,0.845601,0.833628,0.741489,-0.000812,0.00407,0.587401,-0.48178,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,53.721116,-0.000264,0.000675,50.677004,-0.000334,-0.000623,53.704929,-0.000348,-0.00013,4.615313,0.000134,,,,,,,,
1423,2026-03-21 23:05:05.778834,26,GBPUSD,M15,1.33407,44.84192852896349,0.0019527222354297049,,-0.00041618071756634677,0.3070220273734615,-0.00231646371901798,-0.00021988013160424529,-0.0008638551276242274,,0.12149108049563342,0.0005324893502132166,0.00295457621002293,0.8719524932111844,UP,DOWN,0,,,0.000532,0.001111,0.000322,0.002955,-0.002848,-0.006183,1.333942,9.6e-05,1.337168,-0.002316,1.334363,-0.00022,1.333871,0.000149,1.334558,-0.000365,1.334684,1.335838,1.335408,-0.000316,0.002471,-0.000146,-0.000864,45.21492,44.841929,46.885399,-0.001154,-0.000416,-0.000738,0.295458,-0.284779,-0.618309,0.002722,0.00204,0.002605,0.001953,0.002424,0.001817,0.012004,0.307022,0.121491,0.101363,0.569231,1.0,0.323077,0.107692,2.0,0.380523,0.305797,0.429345,-0.007181,0.003163,0.871952,-0.106012,22.0,4.0,0.0,0.0,0.0,-0.5,0.866025,-0.951057,0.309017,42.647793,-0.000952,0.000578,40.254434,-0.001139,-0.000787,42.500189,-0.001263,0.001028,2.194136,0.000214,,,,,,,,
